id,gen,sp,grp,en,rec,cnt,loc,lat,lon,q,length,type,rmk,file-name,date,file_path,date_iso,length_seconds
300472,Merops,lafresnayii,birds,Ethiopian Bee-eater,Peter Boesman,Ethiopia,"Simbo resort, Lake Langano",7.549915,38.680299,A,0:18,"call, song, song and call",,XC300472-LS_59863 Blue-breasted Bee-eater song and call A.mp3,2015-12-08,..\data\amazonas_audio\XC300472-Merops-lafresnayii.mp3,2015-12-08,18
296852,Synallaxis,chinchipensis,birds,Chinchipe Spinetail,Ross Gallardy,Peru,"San Ignacio, Cajamarca",-5.4981,-78.8498,A,0:10,song,,XC296852-ChinchipeSpinetail_Peru_061915_song.mp3,2015-06-18,..\data\amazonas_audio\XC296852-Synallaxis-chinchipensis.mp3,2015-06-18,10
296851,Synallaxis,chinchipensis,birds,Chinchipe Spinetail,Ross Gallardy,Peru,"San Ignacio, Cajamarca",-5.4981,-78.8498,A,0:14,call,,XC296851-ChinchipeSpinetail_Peru_061915_call.mp3,2015-06-18,..\data\amazonas_audio\XC296851-Synallaxis-chinchipensis.mp3,2015-06-18,14
296721,Pyriglena,maura,birds,Western Fire-eye,Ross Gallardy,Peru,"Bosque Shollet, Villa Rica-Oxapampa Road, Pasco",-10.6767,-75.3153,A,0:19,song,,XC296721-WhiteBackedFireEye_Peru_060715_song.mp3,2015-06-07,..\data\amazonas_audio\XC296721-Pyriglena-maura.mp3,2015-06-07,19
296501,Picus,dedemi,birds,Sumatran Woodpecker,Ashley Banwell,Indonesia,"Tadu Raya, Nagan Raya, Aceh",4.1407,96.5067,A,0:18,call,,XC296501-SUMATRAN WOODY (1).MP3,2015-12-05,..\data\amazonas_audio\XC296501-Picus-dedemi.mp3,2015-12-05,18
296326,Pyriglena,maura,birds,Western Fire-eye,Ross Gallardy,Bolivia,Jardin Botanico Santa Cruz,-17.7833,-63.0666,A,0:13,call,,XC296326-WhiteBackedFireEye_Bolivia_050115_call2.mp3,2015-05-02,..\data\amazonas_audio\XC296326-Pyriglena-maura.mp3,2015-05-02,13
296325,Pyriglena,maura,birds,Western Fire-eye,Ross Gallardy,Bolivia,Jardin Botanico Santa Cruz,-17.7833,-63.0666,A,0:20,call,,XC296325-WhiteBackedFireEye_Bolivia_050115_call.mp3,2015-05-02,..\data\amazonas_audio\XC296325-Pyriglena-maura.mp3,2015-05-02,20
276857,Saltator,grandis,birds,Cinnamon-bellied Saltator,Orlando Jarquín G.,Nicaragua,"La Pradera, Chinandega",12.8869,-87.507,A,0:08,song,,XC276857-Salcoe Ojarquing.MP3,2015-08-29,..\data\amazonas_audio\XC276857-Saltator-grandis.mp3,2015-08-29,8
275576,Polioptila,bilineata,birds,White-browed Gnatcatcher,Patricio Mena Valenzuela,Ecuador,Guayas: Manglares Churute Ecological Reserve,-2.517,-79.655,A,0:20,"call, song",<a href=http://johnvmoorenaturerecordings.com/pubs/ECUAD/main.htm>Moore et al. 2013: Bird Sounds of Ecuador DVD </a>,XC275576-75.004.05.Tropical_Gnatcatcher.mp3,1992-08-00,..\data\amazonas_audio\XC275576-Polioptila-bilineata.mp3,,20
271103,Basileuterus,delattrii,birds,Chestnut-capped Warbler,Peter Boesman,Panama,"Metropolitan Park, Panama city",8.994495,-79.546093,A,0:13,call,,XC271103-LS_57912 Rufous-capped Warbler call.mp3,2015-03-08,..\data\amazonas_audio\XC271103-Basileuterus-delattrii.mp3,2015-03-08,13
268493,Apalis,flavocincta,birds,Brown-tailed Apalis,Andrew Spencer,Ethiopia,"Yabello - Mega Road, 26 km south of Yabello",4.7102,38.2022,A,0:11,song,song from a pair of birds moving at eye level through low but dense thornscrub.,XC268493-Yellow-breasted Apalis2015-1-7-1.mp3,2015-01-07,..\data\amazonas_audio\XC268493-Apalis-flavocincta.mp3,2015-01-07,11
268492,Apalis,flavocincta,birds,Brown-tailed Apalis,Andrew Spencer,Ethiopia,"Negele - Filtu Road, 32 km east of Negele",5.2013,40.0589,A,0:12,song,"song from one of the same pair as in XC268491, in response to playback.",XC268492-Yellow-breasted Apalis2015-1-4-3.mp3,2015-01-04,..\data\amazonas_audio\XC268492-Apalis-flavocincta.mp3,2015-01-04,12
268491,Apalis,flavocincta,birds,Brown-tailed Apalis,Andrew Spencer,Ethiopia,"Negele - Filtu Road, 32 km east of Negele",5.2013,40.0589,A,0:18,song,song from a pair of birds moving high in grazed thornscrub.,XC268491-Yellow-breasted Apalis2015-1-4-2.mp3,2015-01-04,..\data\amazonas_audio\XC268491-Apalis-flavocincta.mp3,2015-01-04,18
266914,Platysmurus,aterrimus,birds,Bornean Black Magpie,Marc Anderson,Malaysia,"Lower Kinabatangan River, Sabah, Borneo ",5.4896,118.2321,A,0:20,call,,XC266914-black-magpie-scolds-kbr.mp3,2015-07-23,..\data\amazonas_audio\XC266914-Platysmurus-aterrimus.mp3,2015-07-23,20
266398,Pomatorhinus,bornensis,birds,Sunda Scimitar Babbler,Marc Anderson,Malaysia,"Kubah National Park, near Kuching, Sarawak",1.607,110.1901,A,0:13,"call, song",,XC266398-chestnut-backed-scimitar-babbler-kubah1.mp3,2015-07-17,..\data\amazonas_audio\XC266398-Pomatorhinus-bornensis.mp3,2015-07-17,13
262940,Grallaria,saturata,birds,Equatorial Antpitta,Jonas Nilsson,Ecuador,"Pichincha: Yanacocha, Volcán Pichincha",-0.112,-78.585,A,0:17,"song, alternate song",<a href=http://johnvmoorenaturerecordings.com/pubs/ECUAD/main.htm>Moore et al. 2013: Bird Sounds of Ecuador DVD </a>,XC262940-62.021.02.Rufous_Antpitta.mp3,1995-08-17,..\data\amazonas_audio\XC262940-Grallaria-saturata.mp3,1995-08-17,17
262474,Polioptila,bilineata,birds,White-browed Gnatcatcher,Olaf Jahn,Ecuador,"Esmeraldas: Playa de Oro, village and vicinity, Río Santiago",0.883,-78.8,A,0:14,"call, calls, wing or bill snapping",<a href=http://johnvmoorenaturerecordings.com/pubs/ECUAD/main.htm>Moore et al. 2013: Bird Sounds of Ecuador DVD </a>Pair. Intervals partially shortened,XC262474-75.004.13.Tropical_Gnatcatcher.mp3,1996-08-25,..\data\amazonas_audio\XC262474-Polioptila-bilineata.mp3,1996-08-25,14
262473,Polioptila,bilineata,birds,White-browed Gnatcatcher,Olaf Jahn,Ecuador,"Esmeraldas: Playa de Oro, village and vicinity, Río Santiago",0.883,-78.8,A,0:20,song,<a href=http://johnvmoorenaturerecordings.com/pubs/ECUAD/main.htm>Moore et al. 2013: Bird Sounds of Ecuador DVD </a>,XC262473-75.004.06.Tropical_Gnatcatcher.mp3,1997-03-04,..\data\amazonas_audio\XC262473-Polioptila-bilineata.mp3,1997-03-04,20
262136,Grallaria,saturata,birds,Equatorial Antpitta,Olaf Jahn,Ecuador,"Esmeraldas: Cayapachupa, Cordillera de Toisán, Cotacachi-Cayapas Ecological Reserve",0.55,-78.467,A,0:11,song,<a href=http://johnvmoorenaturerecordings.com/pubs/ECUAD/main.htm>Moore et al. 2013: Bird Sounds of Ecuador DVD </a>,XC262136-62.021.04.Rufous_Antpitta.mp3,2006-08-00,..\data\amazonas_audio\XC262136-Grallaria-saturata.mp3,,11
260813,Pyriglena,maura,birds,Western Fire-eye,Mitch Lysinger,Ecuador,Napo: lower Cordillera de los Huacamayos,-0.683,-77.8,A,0:16,"call, calls",<a href=http://johnvmoorenaturerecordings.com/pubs/ECUAD/main.htm>Moore et al. 2013: Bird Sounds of Ecuador DVD </a>At antswarm,XC260813-61.075.06.White-backed_Fire-eye.mp3,2000-08-00,..\data\amazonas_audio\XC260813-Pyriglena-maura.mp3,,16
259431,Polioptila,bilineata,birds,White-browed Gnatcatcher,John V. Moore,Ecuador,Loja: Lalamor,-4.467,-80.4,A,0:15,"call, calls",<a href=http://johnvmoorenaturerecordings.com/pubs/ECUAD/main.htm>Moore et al. 2013: Bird Sounds of Ecuador DVD </a>Several birds,XC259431-75.004.12.Tropical_Gnatcatcher.mp3,1999-03-00,..\data\amazonas_audio\XC259431-Polioptila-bilineata.mp3,,15
258607,Grallaria,saturata,birds,Equatorial Antpitta,John V. Moore,Ecuador,"Pichincha: Yanacocha, Volcán Pichincha",-0.112,-78.585,A,0:16,"call, call (one-noted)",<a href=http://johnvmoorenaturerecordings.com/pubs/ECUAD/main.htm>Moore et al. 2013: Bird Sounds of Ecuador DVD </a>,XC258607-62.021.11.Rufous_Antpitta.mp3,1998-05-00,..\data\amazonas_audio\XC258607-Grallaria-saturata.mp3,,16
258604,Grallaria,saturata,birds,Equatorial Antpitta,John V. Moore,Ecuador,"Pichincha: Yanacocha, Volcán Pichincha",-0.112,-78.585,A,0:18,alarm call,<a href=http://johnvmoorenaturerecordings.com/pubs/ECUAD/main.htm>Moore et al. 2013: Bird Sounds of Ecuador DVD </a>,XC258604-62.021.05.Rufous_Antpitta.mp3,1998-05-00,..\data\amazonas_audio\XC258604-Grallaria-saturata.mp3,,18
258603,Grallaria,saturata,birds,Equatorial Antpitta,John V. Moore,Ecuador,"Pichincha: Yanacocha, Volcán Pichincha",-0.112,-78.585,A,0:16,song,<a href=http://johnvmoorenaturerecordings.com/pubs/ECUAD/main.htm>Moore et al. 2013: Bird Sounds of Ecuador DVD </a>Looped once,XC258603-62.021.03.Rufous_Antpitta.mp3,2001-05-00,..\data\amazonas_audio\XC258603-Grallaria-saturata.mp3,,16
242995,Polioptila,bilineata,birds,White-browed Gnatcatcher,Niels Krabbe,Ecuador,Guayas: 3 km E Pacoa Beach,-2.082,-80.711,A,0:13,song,"Desert all green with herbs owing to ""El Niño"". Reference: B 298-306 (PolpluQ3). Krabbe & Nilsson (2003) (ISBN 90-75838-06-9).",XC242995-Polioptila_plumbea89cut4A.mp3,2003-02-16,..\data\amazonas_audio\XC242995-Polioptila-bilineata.mp3,2003-02-16,13
234208,Grallaria,spatiator,birds,Sierra Nevada Antpitta,Fabrice Schmitt,Colombia,"San Lorenzo, Sierra Nevada de Santa Marta",11.1053,-74.0472,A,0:13,song,,XC234208-Rufous Antpitta_spatiator_SanLorenzo_Col_26mar2015_FSchmitt.mp3,2015-03-26,..\data\amazonas_audio\XC234208-Grallaria-spatiator.mp3,2015-03-26,13
229225,Saltator,grandis,birds,Cinnamon-bellied Saltator,Peter Boesman,Mexico,"Panuco road, Sinaloa",23.3666666667,-106.0,A,0:14,song,ID certainty 100%. (Archiv. tape 146 side A track 35 seq. A),XC229225-Grayish Saltator A 16363.mp3,2002-04-04,..\data\amazonas_audio\XC229225-Saltator-grandis.mp3,2002-04-04,14
229218,Saltator,grandis,birds,Cinnamon-bellied Saltator,Peter Boesman,Mexico,"Campamento Río Lacandon, Chiapas",16.7166666667,-91.0833333333,A,0:10,song,ID certainty 100%. (Archiv. tape 162 side B track 19 seq. C),XC229218-Grayish Saltator A 16368.mp3,2003-04-08,..\data\amazonas_audio\XC229218-Saltator-grandis.mp3,2003-04-08,10
228513,Polioptila,bilineata,birds,White-browed Gnatcatcher,Peter Boesman,Peru,"Bosque Pomac, Lambayeque",-6.4867,-79.7525,A,0:16,call,ID certainty 100%. (Archiv. tape 521 side A track 45 seq. A),XC228513-Tropical Gnatcatcher A 13301.mp3,2007-12-24,..\data\amazonas_audio\XC228513-Polioptila-bilineata.mp3,2007-12-24,16
215865,Ducula,cuprea,birds,Malabar Imperial Pigeon,Pankaj Lad,India,"Tambdi Surla, Bhagwan Mahaveer Wildlife Sanctuary, Goa",15.375,74.2542,A,0:13,call,,XC215865-Goa Tambdi Surla Mountain Imperial Pigeon-2 05-May-2009 E PRL.mp3,2009-05-05,..\data\amazonas_audio\XC215865-Ducula-cuprea.mp3,2009-05-05,13
167271,Alophoixus,ruficrissus,birds,Penan Bulbul,Patrik Åberg,Malaysia,"Mount Kinabalu, Sabah, Borneo",6.0812,116.5649,A,0:18,call,,XC167271-Ochraceous-Bulbul-(2014-01-06 09.15)-[0.19]-LS114152.mp3,2014-01-06,..\data\amazonas_audio\XC167271-Alophoixus-ruficrissus.mp3,2014-01-06,18
166996,Ptilinopus,speciosus,birds,Geelvink Fruit Dove,Frank Lambert,Indonesia,Numfor island Indonesia,-0.9825,134.8668,A,0:14,song,,XC166996-Ptilinopus solomonensis_speciosus-FL seen song Num for 17Jul13 4.32pm LS115881.mp3,2013-07-17,..\data\amazonas_audio\XC166996-Ptilinopus-speciosus.mp3,2013-07-17,14
166995,Ptilinopus,speciosus,birds,Geelvink Fruit Dove,Frank Lambert,Indonesia,Numfor island Indonesia,-0.9825,134.8668,A,0:12,song,,XC166995-Ptilinopus solomonensis_speciosus-FL seen song Num for 17Jul13 4.06pm LS115879.mp3,2013-07-17,..\data\amazonas_audio\XC166995-Ptilinopus-speciosus.mp3,2013-07-17,12
164205,Oenanthe,seebohmi,birds,Atlas Wheatear,Tero Linjama,Morocco,Oukaimeden,31.1982,-7.8587,A,0:08,song,,XC164205-643_oenoensee_laulu_Marokko_Oukaimeden_2012-05-01.mp3,2012-04-30,..\data\amazonas_audio\XC164205-Oenanthe-seebohmi.mp3,2012-04-30,8
161623,Pitta,vigorsii,birds,Banda Sea Pitta,Frank Lambert,Indonesia,"Tanimbar Islands: Site 3 Yamdena, Maluku",-7.7803,131.4034,A,0:11,song,"One of the birds on XC161622, in response to playback",XC161623-Pitta_elegans-FL song Tanimbar 30Oct13 pm LS116678.mp3,2013-10-30,..\data\amazonas_audio\XC161623-Pitta-vigorsii.mp3,2013-10-30,11
158132,Grallaria,cajamarcae,birds,Cajamarca Antpitta,Hans Matheve,Peru,"Cruz Conga, Celendín",-7.0356,-78.224,A,0:14,song,,"XC158132-Rufous Antpitta (song, Peru, Cruz Conga, dec2009, 2).mp3",2010-12-19,..\data\amazonas_audio\XC158132-Grallaria-cajamarcae.mp3,2010-12-19,14
156502,Oriolus,finschi,birds,Wetar Oriole,Frank Lambert,Indonesia,"Wetar, near Naumatong Village,  Maluku",-7.6946,126.2763,A,0:16,song,"The song is quite different to the nominate from Timor, and this plus plumage differences suggest that the two taxa should be treated as different species.",XC156502-Oriolus_(melanotis)_finschi-FL Naumatong Wetar 21Oct13 11.17am LS116518.mp3,2013-10-21,..\data\amazonas_audio\XC156502-Oriolus-finschi.mp3,2013-10-21,16
156105,Larvivora,namiyei,birds,Okinawa Robin,Frank Lambert,Japan,"Oku area, Kunigami, Okinawa Prefecture",26.8265,128.2941,A,0:13,song,"Two different cuts of individual song phrases, the first made at 6.30am, the second at 9.04am. Different birds. This taxon often gave 1-3 widely spaced song phrases.",XC156105-Erithacus_komadori_namiyei-FL X song northern Okinawa 13June13 06.30 LS115262 + 09.04am LS115229.mp3,2013-06-13,..\data\amazonas_audio\XC156105-Larvivora-namiyei.mp3,2013-06-13,13
154860,Alaudala,heinei,birds,Turkestan Short-toed Lark,Arend Wassink,Kazakhstan,"Kyzylkol lake, South Kazakhstan province",43.7589,69.4844,A,0:18,"flight call, song",same bird as on XC154859,XC154860-Calandrella rufescens song and calls of male and female near nest Kyzylkol lake South Kazakhstan province Kazakhstan 30 April 2012 (Arend Wassink) .mp3,2012-04-30,..\data\amazonas_audio\XC154860-Alaudala-heinei.mp3,2012-04-30,18
140628,Charmosyna,stellae,birds,Stella's Lorikeet,Marc Anderson,Papua New Guinea,Enga Province; Kumul Lodge,-5.79,143.97,A,0:04,flight call,,XC140628-papuan-lorikeet.mp3,2012-07-24,..\data\amazonas_audio\XC140628-Charmosyna-stellae.mp3,2012-07-24,4
132811,Oenanthe,halophila,birds,Maghreb Wheatear,Manuel Schweizer,Tunisia,"Metlaoui, Gafsa",34.3298,8.339,A,0:19,song,,XC132811-Berbersteinschmätzer.mp3,2003-03-13,..\data\amazonas_audio\XC132811-Oenanthe-halophila.mp3,2003-03-13,19
127523,Polioptila,bilineata,birds,White-browed Gnatcatcher,Thore Noernberg,Panama,Pipeline road - begin,9.125,-79.715,A,0:16,song,bird seen in canopy from observation tower and recorded from there,XC127523-Audio Tropical Gnatcatcher.mp3,2013-03-26,..\data\amazonas_audio\XC127523-Polioptila-bilineata.mp3,2013-03-26,16
121785,Pitta,concinna,birds,Ornate Pitta,Frank Lambert,Indonesia,FLores: near Puarlolo Telecom Station,-8.6075,120.0315,A,0:19,"call, song","At least three birds ""singing"" on this track - the two nearest birds have distinctly different sounding songs that might indicate a pair. There are also a few call notes on this track. Same birds as on XC121784. ",XC121785-Pitta_elegans_concinna-FL song & calls West Flores 15Aug12 LS112213.mp3,2012-08-15,..\data\amazonas_audio\XC121785-Pitta-concinna.mp3,2012-08-15,19
118200,Merops,cyanophrys,birds,Arabian Green Bee-eater,Thijs Fijen,Oman,"Rubish dump Quriyat, Oman",23.200683,58.9307,A,0:11,call,Call from perched bird,XC118200-Little Green Bee-eater_20121218_11_roep.mp3,2012-12-18,..\data\amazonas_audio\XC118200-Merops-cyanophrys.mp3,2012-12-18,11
108542,Pyriglena,similis,birds,Tapajos Fire-eye,Tayler Brooks,Brazil,"Cristalino Jungle Lodge, MT",-9.5981,-55.932,A,0:19,song,Natural vocalization. Near small antswarm.,White-backed Fire-eye song 8-19-11.mp3,2011-08-19,..\data\amazonas_audio\XC108542-Pyriglena-similis.mp3,2011-08-19,19
107010,Prinia,lepida,birds,Delicate Prinia,vir joshi,India,little rann of kutch gujarat india,23.1359,71.7451,A,0:02,song,,grasful prinia.mp3,2011-12-30,..\data\amazonas_audio\XC107010-Prinia-lepida.mp3,2011-12-30,2
102621,Pyriglena,maura,birds,Western Fire-eye,Fabrice Schmitt,Peru,"Quitacalzones, Manu road",-13.0167,-71.4001,A,0:04,song,,White-backed Fire-eye_marcapatensis_CORL_Pe_21jul10_FS_2.mp3,2010-07-21,..\data\amazonas_audio\XC102621-Pyriglena-maura.mp3,2010-07-21,4
102620,Pyriglena,maura,birds,Western Fire-eye,Fabrice Schmitt,Peru,"Quitacalzones, Manu road",-13.0167,-71.4001,A,0:04,song,,White-backed Fire-eye_marcapatensis_CORL_Pe_21jul10_FS_1.mp3,2010-07-21,..\data\amazonas_audio\XC102620-Pyriglena-maura.mp3,2010-07-21,4
102558,Grallaria,occabambae,birds,Urubamba Antpitta,Fabrice Schmitt,Peru,Acjanaco,-13.1834,-71.6167,A,0:14,alarm call,after playback,Rufous Antpitta_call_Acjanaco_Pe_24jul2011_FS.mp3,2011-07-24,..\data\amazonas_audio\XC102558-Grallaria-occabambae.mp3,2011-07-24,14
100397,Grallaria,cochabambae,birds,Bolivian Antpitta,Jon King,Bolivia,"Presa Corani, KM65 Villa Tunari road, dpto. Cochabamba",-17.2245,-65.8998,A,0:20,song,"Natural song. Distance to mic. 5m, seen singing im above ground.",Antpitta_cochabambae_natsong_26092011_0826_0028.mp3,2011-09-26,..\data\amazonas_audio\XC100397-Grallaria-cochabambae.mp3,2011-09-26,20
100393,Grallaria,cochabambae,birds,Bolivian Antpitta,Jon King,Bolivia,"Cotapata, KM50 La Paz-Coroica road, dpto. La Paz",-16.2775,-67.8445,A,0:09,"song, long song",Natural song. Distance to mic. 10m. Not seen.,Antpitta_cochabambae_natlong_06092011_1730_0273.mp3,2011-06-09,..\data\amazonas_audio\XC100393-Grallaria-cochabambae.mp3,2011-06-09,9
98038,Pyriglena,maura,birds,Western Fire-eye,Tayler Brooks,Ecuador,"Wildsumaco, 5km NW Guagua Sumaco, Napo",-0.687316,-77.599182,A,0:11,call,Natural vocalization.,white backed fire eye call.mp3,2011-01-28,..\data\amazonas_audio\XC98038-Pyriglena-maura.mp3,2011-01-28,11
95320,Otus,mendeni,birds,Banggai Scops Owl,Frank Lambert,Indonesia,"north-east of Kawalu, Peleng (site 2)",-1.2528,123.3648,A,0:10,flight call,One of a pair in roadside scrub with some taller trees. These calls were made in flight following playback of other vocalisations,Otus_mendeni-FL flight call Kawalu_ Peleng ID 25Jun11 50m R09_0048.mp3,2011-06-25,..\data\amazonas_audio\XC95320-Otus-mendeni.mp3,2011-06-25,10
90898,Pomatorhinus,bornensis,birds,Sunda Scimitar Babbler,Fabian Ducry &amp; David Marques,Indonesia,"Way Titias, Bukit Barisan Selatan NP, Lampung, Sumatra",-5.0684,104.0256,A,0:03,call,,20090906_WayTitias_Chestnut-backedScimitarBabbler_call.mp3,2009-09-06,..\data\amazonas_audio\XC90898-Pomatorhinus-bornensis.mp3,2009-09-06,3
90691,Pellorneum,capistratoides,birds,Bornean Black-capped Babbler,Fabian Ducry &amp; David Marques,Malaysia,"Poring Hot Springs, Sabah, Borneo",6.0401,116.712,A,0:17,song,,20090728_Poring_Black-cappedBabbler_song.mp3,2009-07-28,..\data\amazonas_audio\XC90691-Pellorneum-capistratoides.mp3,2009-07-28,17
90655,Gallinago,magellanica,birds,Magellanic Snipe,Andrew Spencer,Chile,"PN Torres del Paine, XII Region",-51.0289,-72.782,A,0:06,call,calls from a flushing bird.,South American Snipe2011-10-28-2.mp3,2011-10-28,..\data\amazonas_audio\XC90655-Gallinago-magellanica.mp3,2011-10-28,6
69100,Phylloscopus,nesophilus,birds,Sulawesi Leaf Warbler,Frank Lambert,Indonesia,"Sulawesi; Lore Lindu NP, above Anaso",-1.32,120.3,A,0:19,song,Previously published on AVoCet as <a href=http://avocet.zoology.msu.edu/recordings/5431>AV5431</a>.  Certainty: 100%.  ID determined by: not specifically indicated; recordist normally sees birds recorded and indicates if any question; matches AV cuts. GPS: Xeno-canto.,Phylloscopus_sarasinorum_Sulawesi-00a-FRL_ID_29.2_32.9-52.3_2_S.mp3,2000-04-04,..\data\amazonas_audio\XC69100-Phylloscopus-nesophilus.mp3,2000-04-04,19
62929,Grallaria,oneilli,birds,Panao Antpitta,Willem-Pier Vellinga,Peru,"Santa Barbara, Sector San Martin, PN Yanachaga-Chemillen, Pasco",-10.339,-75.63,A,0:16,"song, short song","Recording reffered to in description of taxon/species: Isler et al., ""Taxonomic evaluation of the Grallaria rufula (Rufous Antpitta) complex (Aves: Passeriformes: Grallariidae) distinguishes sixteen species"", Zootaxa 4817 (1), 2020 

Recorded on a CORBIDI expedition.",29122009_162_005_GraRuf.mp3,2010-08-21,..\data\amazonas_audio\XC62929-Grallaria-oneilli.mp3,2010-08-21,16
62928,Grallaria,oneilli,birds,Panao Antpitta,Willem-Pier Vellinga,Peru,"Santa Barbara, Sector San Martin, PN Yanachaga-Chemillen, Pasco",-10.339,-75.63,A,0:10,"song, long song","bird called for a long time. this is my only in tact recording. rig (connection to battery pack) broke down due to sub-zero temperatures and heavy shaking during transport a day earlier.

2020-7-21: G.r.obscura? => G.oneilli

Recording reffered to in description of taxon/species: Isler et al., ""Taxonomic evaluation of the Grallaria rufula (Rufous Antpitta) complex (Aves: Passeriformes: Grallariidae) distinguishes sixteen species"", Zootaxa 4817 (1), 2020 

Recorded on a CORBIDI expedition.",11082010_250_000_GraRuf.mp3,2010-08-19,..\data\amazonas_audio\XC62928-Grallaria-oneilli.mp3,2010-08-19,10
48483,Penelope,bridgesi,birds,Yungas Guan,Bernabe Lopez-Lanus,Argentina,"Serrania de Acambuco (Alto Macueta), Tartagal, Salta",-22.0914,-63.9247,A,0:15,call,,Penelope obscura_Dusky-legged Guan_Serrania de Acambuco (Alto Macueta)_Tartagal_Salta_Argentina_24MAR05 b_Bernabe Lopez-Lanus.mp3,2005-03-24,..\data\amazonas_audio\XC48483-Penelope-bridgesi.mp3,2005-03-24,15
